,A,B,C,D,sun,mon,tue,wed,thu,fri,sat,x_diff,y_diff,weekend_total,weekday_total,weekday_avg,weekend_avg,wk_cost_prod,wk_cost_sell,margin_wkday,wkend_cost_prod,wkend_cost_sell,margin_wkend,distance_sq,disFCenterWell,line_charge,water_sold
733,270,100,110,110,13,45,15,53,79,28,36,-160,10,77,192,48.0,25.666666666666668,51.84,69.12,17.28,18.48,31.569999999999997,13.089999999999996,25700,160.31,14.43,118.57
734,270,110,110,110,73,49,54,38,80,11,86,-160,0,170,221,55.25,56.666666666666664,59.67,79.56,19.89,40.8,69.7,28.900000000000006,25600,160.0,14.4,168.57
735,270,120,110,110,15,34,34,24,59,80,65,-160,-10,160,151,37.75,53.333333333333336,40.77,54.36,13.589999999999996,38.4,65.6,27.199999999999996,25700,160.31,14.43,138.42
736,270,130,110,110,76,3,58,17,78,89,50,-160,-20,215,156,39.0,71.66666666666667,42.120000000000005,56.16,14.039999999999992,51.6,88.14999999999999,36.54999999999999,26000,161.25,14.51,163.58
737,270,140,110,110,41,24,36,46,77,9,67,-160,-30,117,183,45.75,39.0,49.410000000000004,65.88,16.46999999999999,28.08,47.97,19.89,26500,162.79,14.65,132.35
738,270,150,110,110,60,38,13,68,54,77,29,-160,-40,166,173,43.25,55.333333333333336,46.71,62.28,15.57,39.839999999999996,68.06,28.220000000000006,27200,164.92,14.84,149.54
739,270,160,110,110,58,28,40,18,75,38,47,-160,-50,143,161,40.25,47.666666666666664,43.470000000000006,57.96,14.489999999999995,34.32,58.629999999999995,24.309999999999995,28100,167.63,15.09,135.63
740,270,170,110,110,47,23,48,1,73,16,79,-160,-60,142,145,36.25,47.333333333333336,39.150000000000006,52.199999999999996,13.04999999999999,34.08,58.22,24.14,29200,170.88,15.38,129.57
741,270,180,110,110,3,18,47,66,75,40,24,-160,-70,67,206,51.5,22.333333333333332,55.620000000000005,74.16,18.539999999999992,16.08,27.47,11.39,30500,174.64,15.72,120.87
742,270,190,110,110,74,37,38,4,25,71,59,-160,-80,204,104,26.0,68.0,28.080000000000002,37.44,9.359999999999996,48.96,83.64,34.68,32000,178.89,16.1,141.3
743,270,200,110,110,26,48,43,49,1,35,28,-160,-90,89,141,35.25,29.666666666666668,38.07,50.76,12.689999999999998,21.36,36.489999999999995,15.129999999999995,33700,183.58,16.52,106.88
744,270,210,110,110,16,52,57,13,6,3,85,-160,-100,104,128,32.0,34.666666666666664,34.56,46.08,11.519999999999996,24.96,42.64,17.68,35600,188.68,16.98,108.87
745,270,220,110,110,34,21,17,56,22,23,53,-160,-110,110,116,29.0,36.666666666666664,31.32,41.76,10.439999999999998,26.4,45.099999999999994,18.699999999999996,37700,194.16,17.47,107.46
746,270,230,110,110,14,13,17,16,64,50,65,-160,-120,129,110,27.5,43.0,29.700000000000003,39.6,9.899999999999999,30.959999999999997,52.88999999999999,21.929999999999996,40000,200.0,18.0,113.8
747,270,240,110,110,48,39,6,62,8,16,62,-160,-130,126,115,28.75,42.0,31.05,41.4,10.349999999999998,30.24,51.66,21.419999999999998,42500,206.16,22.68,119.21
748,270,250,110,110,15,67,49,31,80,11,81,-160,-140,107,227,56.75,35.666666666666664,61.290000000000006,81.72,20.429999999999993,25.68,43.87,18.189999999999998,45200,212.6,23.39,153.45
749,270,260,110,110,40,58,35,46,50,88,83,-160,-150,211,189,47.25,70.33333333333333,51.03,68.03999999999999,17.00999999999999,50.64,86.50999999999999,35.86999999999999,48100,219.32,24.13,184.04
750,270,270,110,110,21,49,16,49,18,62,88,-160,-160,171,132,33.0,57.0,35.64,47.519999999999996,11.879999999999995,41.04,70.11,29.07,51200,226.27,24.89,146.8
751,270,280,110,110,73,8,19,49,47,1,9,-160,-170,83,123,30.75,27.666666666666668,33.21,44.28,11.07,19.919999999999998,34.03,14.110000000000003,54500,233.45,25.68,107.11
752,270,290,110,110,74,39,43,48,0,34,91,-160,-180,199,130,32.5,66.33333333333333,35.1,46.8,11.699999999999996,47.76,81.58999999999999,33.82999999999999,58000,240.83,26.49,159.53
753,270,300,110,110,6,25,11,49,49,88,9,-160,-190,103,134,33.5,34.333333333333336,36.18,48.239999999999995,12.059999999999995,24.72,42.23,17.509999999999998,61700,248.39,27.32,121.32
754,280,20,110,110,73,68,45,63,78,20,49,-170,90,142,254,63.5,47.333333333333336,68.58,91.44,22.86,34.08,58.22,24.14,37000,192.35,17.31,171.98
755,280,30,110,110,4,23,3,35,56,88,5,-170,80,97,117,29.25,32.333333333333336,31.590000000000003,42.12,10.529999999999994,23.279999999999998,39.769999999999996,16.49,35300,187.88,16.91,101.76
756,280,40,110,110,80,11,47,33,3,35,52,-170,70,167,94,23.5,55.666666666666664,25.380000000000003,33.839999999999996,8.459999999999994,40.08,68.47,28.39,33800,183.85,16.55,122.43
757,280,50,110,110,17,62,38,52,13,2,68,-170,60,87,165,41.25,29.0,44.550000000000004,59.4,14.849999999999994,20.88,35.669999999999995,14.789999999999996,32500,180.28,16.23,114.64
758,280,60,110,110,39,11,21,63,78,46,80,-170,50,165,173,43.25,55.0,46.71,62.28,15.57,39.6,67.64999999999999,28.04999999999999,31400,177.2,15.95,150.26
759,280,70,110,110,66,49,3,48,56,42,91,-170,40,199,156,39.0,66.33333333333333,42.120000000000005,56.16,14.039999999999992,47.76,81.58999999999999,33.82999999999999,30500,174.64,15.72,158.07
760,280,80,110,110,23,57,57,7,50,45,70,-170,30,138,171,42.75,46.0,46.17,61.559999999999995,15.389999999999993,33.12,56.58,23.46,29800,172.63,15.54,137.69
761,280,90,110,110,44,11,4,9,76,70,75,-170,20,189,100,25.0,63.0,27.0,36.0,9.0,45.36,77.49,32.129999999999995,29300,171.17,15.41,132.77
762,280,100,110,110,67,51,2,2,10,86,44,-170,10,197,65,16.25,65.66666666666667,17.55,23.4,5.849999999999998,47.28,80.77,33.489999999999995,29000,170.29,15.33,123.08
763,280,110,110,110,49,31,15,52,78,21,40,-170,0,110,176,44.0,36.666666666666664,47.52,63.36,15.839999999999996,26.4,45.099999999999994,18.699999999999996,28900,170.0,15.3,127.47
764,280,120,110,110,19,2,32,9,69,85,65,-170,-10,169,112,28.0,56.333333333333336,30.240000000000002,40.32,10.079999999999998,40.559999999999995,69.28999999999999,28.729999999999997,29000,170.29,15.33,128.69
765,280,130,110,110,54,16,31,17,37,20,93,-170,-20,167,101,25.25,55.666666666666664,27.270000000000003,36.36,9.089999999999996,40.08,68.47,28.39,29300,171.17,15.41,123.85
766,280,140,110,110,21,52,38,23,5,77,93,-170,-30,191,118,29.5,63.666666666666664,31.860000000000003,42.48,10.619999999999994,45.839999999999996,78.31,32.470000000000006,29800,172.63,15.54,140.42
767,280,150,110,110,8,6,51,55,43,39,8,-170,-40,55,155,38.75,18.333333333333332,41.85,55.8,13.949999999999996,13.2,22.549999999999997,9.349999999999998,30500,174.64,15.72,96.89
768,280,160,110,110,42,41,28,61,17,49,98,-170,-50,189,147,36.75,63.0,39.690000000000005,52.919999999999995,13.22999999999999,45.36,77.49,32.129999999999995,31400,177.2,15.95,150.75
769,280,170,110,110,46,25,17,35,43,34,57,-170,-60,137,120,30.0,45.666666666666664,32.400000000000006,43.199999999999996,10.79999999999999,32.879999999999995,56.169999999999995,23.29,32500,180.28,16.23,119.07
770,280,180,110,110,21,64,32,68,70,13,18,-170,-70,52,234,58.5,17.333333333333332,63.18000000000001,84.24,21.059999999999988,12.48,21.32,8.84,33800,183.85,16.55,125.77
771,280,190,110,110,36,5,40,23,12,66,7,-170,-80,109,80,20.0,36.333333333333336,21.6,28.799999999999997,7.199999999999996,26.16,44.69,18.529999999999998,35300,187.88,16.91,93.11
772,280,200,110,110,17,65,45,59,68,75,19,-170,-90,111,237,59.25,37.0,63.99,85.32,21.32999999999999,26.64,45.51,18.869999999999997,37000,192.35,17.31,152.58
773,280,210,110,110,45,56,8,46,5,29,31,-170,-100,105,115,28.75,35.0,31.05,41.4,10.349999999999998,25.2,43.05,17.849999999999998,38900,197.23,17.75,105.27
774,280,220,110,110,29,59,15,39,58,83,86,-170,-110,198,171,42.75,66.0,46.17,61.559999999999995,15.389999999999993,47.519999999999996,81.17999999999999,33.66,41000,202.48,22.27,169.96
775,280,230,110,110,38,67,32,30,26,27,12,-170,-120,77,155,38.75,25.666666666666668,41.85,55.8,13.949999999999996,18.48,31.569999999999997,13.089999999999996,43300,208.09,22.89,113.57
776,280,240,110,110,82,58,26,69,54,82,9,-170,-130,173,207,51.75,57.666666666666664,55.89,74.52,18.629999999999995,41.519999999999996,70.92999999999999,29.409999999999997,45800,214.01,23.54,174.06
777,280,250,110,110,61,64,56,49,22,28,18,-170,-140,107,191,47.75,35.666666666666664,51.57,68.75999999999999,17.18999999999999,25.68,43.87,18.189999999999998,48500,220.23,24.23,140.97
778,280,260,110,110,46,12,36,62,72,47,47,-170,-150,140,182,45.5,46.666666666666664,49.14,65.52,16.379999999999995,33.6,57.4,23.799999999999997,51400,226.72,24.94,152.3
779,280,270,110,110,53,37,37,9,33,75,79,-170,-160,207,116,29.0,69.0,31.32,41.76,10.439999999999998,49.68,84.86999999999999,35.18999999999999,54500,233.45,25.68,156.88
780,280,280,110,110,78,30,16,23,64,86,32,-170,-170,196,133,33.25,65.33333333333333,35.910000000000004,47.879999999999995,11.969999999999992,47.04,80.36,33.32,57800,240.42,26.45,159.33
781,280,290,110,110,12,14,55,36,58,44,19,-170,-180,75,163,40.75,25.0,44.010000000000005,58.68,14.669999999999995,18.0,30.749999999999996,12.749999999999996,61300,247.59,27.23,120.16
782,280,300,110,110,46,34,56,22,18,61,16,-170,-190,123,130,32.5,41.0,35.1,46.8,11.699999999999996,29.52,50.43,20.91,65000,254.95,28.04,129.03
783,290,20,110,110,65,8,48,46,52,6,12,-180,90,83,154,38.5,27.666666666666668,41.580000000000005,55.44,13.859999999999992,19.919999999999998,34.03,14.110000000000003,40500,201.25,22.14,114.96
784,290,30,110,110,59,12,48,36,25,35,73,-180,80,167,121,30.25,55.666666666666664,32.67,43.559999999999995,10.889999999999993,40.08,68.47,28.39,38800,196.98,17.73,133.65
785,290,40,110,110,7,19,52,36,64,88,20,-180,70,115,171,42.75,38.333333333333336,46.17,61.559999999999995,15.389999999999993,27.599999999999998,47.15,19.55,37300,193.13,17.38,129.87
786,290,50,110,110,68,30,14,15,46,2,95,-180,60,165,105,26.25,55.0,28.35,37.8,9.449999999999996,39.6,67.64999999999999,28.04999999999999,36000,189.74,17.08,126.21
787,290,60,110,110,22,57,8,29,45,21,13,-180,50,56,139,34.75,18.666666666666668,37.53,50.04,12.509999999999998,13.44,22.959999999999997,9.519999999999998,34900,186.82,16.81,92.5
788,290,70,110,110,81,29,19,12,59,73,85,-180,40,239,119,29.75,79.66666666666667,32.13,42.839999999999996,10.709999999999994,57.36,97.99,40.629999999999995,34000,184.39,16.6,162.15
789,290,80,110,110,49,57,18,70,20,22,85,-180,30,156,165,41.25,52.0,44.550000000000004,59.4,14.849999999999994,37.44,63.959999999999994,26.519999999999996,33300,182.48,16.42,143.97
790,290,90,110,110,71,23,45,59,68,58,4,-180,20,133,195,48.75,44.333333333333336,52.650000000000006,70.2,17.549999999999997,31.919999999999998,54.529999999999994,22.609999999999996,32800,181.11,16.3,145.26
791,290,100,110,110,4,0,28,42,9,26,7,-180,10,37,79,19.75,12.333333333333334,21.330000000000002,28.439999999999998,7.109999999999996,8.879999999999999,15.17,6.290000000000001,32500,180.28,16.23,61.64
792,290,110,110,110,21,48,50,57,31,31,7,-180,0,59,186,46.5,19.666666666666668,50.220000000000006,66.96,16.739999999999988,14.16,24.189999999999998,10.029999999999998,32400,180.0,16.2,110.57
793,290,120,110,110,82,28,40,36,7,34,19,-180,-10,135,111,27.75,45.0,29.970000000000002,39.96,9.989999999999998,32.4,55.349999999999994,22.949999999999996,32500,180.28,16.23,114.89
794,290,130,110,110,53,41,24,32,66,71,90,-180,-20,214,163,40.75,71.33333333333333,44.010000000000005,58.68,14.669999999999995,51.36,87.74,36.379999999999995,32800,181.11,16.3,167.6
795,290,140,110,110,73,70,44,44,54,64,100,-180,-30,237,212,53.0,79.0,57.24,76.32,19.07999999999999,56.879999999999995,97.16999999999999,40.28999999999999,33300,182.48,16.42,195.61
796,290,150,110,110,78,65,30,10,62,73,64,-180,-40,215,167,41.75,71.66666666666667,45.09,60.12,15.029999999999994,51.6,88.14999999999999,36.54999999999999,34000,184.39,16.6,169.82
797,290,160,110,110,22,29,44,26,30,6,55,-180,-50,83,129,32.25,27.666666666666668,34.830000000000005,46.44,11.609999999999992,19.919999999999998,34.03,14.110000000000003,34900,186.82,16.81,100.2
798,290,170,110,110,64,37,48,23,0,77,43,-180,-60,184,108,27.0,61.333333333333336,29.160000000000004,38.879999999999995,9.719999999999992,44.16,75.44,31.28,36000,189.74,17.08,135.34
799,290,180,110,110,6,65,41,28,0,54,27,-180,-70,87,134,33.5,29.0,36.18,48.239999999999995,12.059999999999995,20.88,35.669999999999995,14.789999999999996,37300,193.13,17.38,104.33
800,290,190,110,110,34,21,48,31,67,77,17,-180,-80,128,167,41.75,42.666666666666664,45.09,60.12,15.029999999999994,30.72,52.48,21.759999999999998,38800,196.98,17.73,134.24
801,290,200,110,110,60,42,59,16,23,69,26,-180,-90,155,140,35.0,51.666666666666664,37.800000000000004,50.4,12.599999999999994,37.199999999999996,63.55,26.35,40500,201.25,22.14,140.17
802,290,210,110,110,6,16,26,64,50,62,83,-180,-100,151,156,39.0,50.333333333333336,42.120000000000005,56.16,14.039999999999992,36.24,61.91,25.669999999999995,42400,205.91,22.65,144.94
803,290,220,110,110,3,33,46,10,61,25,52,-180,-110,80,150,37.5,26.666666666666668,40.5,54.0,13.5,19.2,32.8,13.599999999999998,44500,210.95,23.2,113.3
804,290,230,110,110,83,27,22,37,52,53,55,-180,-120,191,138,34.5,63.666666666666664,37.260000000000005,49.68,12.419999999999995,45.839999999999996,78.31,32.470000000000006,46800,216.33,23.8,156.34
805,290,240,110,110,32,43,54,20,80,7,56,-180,-130,95,197,49.25,31.666666666666668,53.190000000000005,70.92,17.729999999999997,22.8,38.949999999999996,16.149999999999995,49300,222.04,24.42,138.32
806,290,250,110,110,51,21,27,7,69,66,86,-180,-140,203,124,31.0,67.66666666666667,33.480000000000004,44.64,11.159999999999997,48.72,83.22999999999999,34.50999999999999,52000,228.04,25.08,157.54
807,290,260,110,110,76,12,9,13,26,8,86,-180,-150,170,60,15.0,56.666666666666664,16.200000000000003,21.599999999999998,5.399999999999995,40.8,69.7,28.900000000000006,54900,234.31,25.77,120.58
808,290,270,110,110,43,68,49,41,16,2,13,-180,-160,58,174,43.5,19.333333333333332,46.980000000000004,62.64,15.659999999999997,13.92,23.779999999999998,9.859999999999998,58000,240.83,26.49,116.3
809,290,280,110,110,58,4,23,48,75,69,67,-180,-170,194,150,37.5,64.66666666666667,40.5,54.0,13.5,46.559999999999995,79.53999999999999,32.98,61300,247.59,27.23,165.59
810,290,290,110,110,57,58,9,54,19,68,35,-180,-180,160,140,35.0,53.333333333333336,37.800000000000004,50.4,12.599999999999994,38.4,65.6,27.199999999999996,64800,254.56,28.0,148.32
811,290,300,110,110,16,5,31,59,39,6,89,-180,-190,111,134,33.5,37.0,36.18,48.239999999999995,12.059999999999995,26.64,45.51,18.869999999999997,68500,261.73,28.79,126.22
812,300,20,110,110,23,0,4,14,23,73,35,-190,90,131,41,10.25,43.666666666666664,11.07,14.76,3.6899999999999995,31.439999999999998,53.709999999999994,22.269999999999996,44200,210.24,23.13,94.35
813,300,30,110,110,28,28,57,50,39,6,9,-190,80,43,174,43.5,14.333333333333334,46.980000000000004,62.64,15.659999999999997,10.32,17.63,7.309999999999999,42500,206.16,22.68,106.04
814,300,40,110,110,37,39,60,65,41,51,39,-190,70,127,205,51.25,42.333333333333336,55.35,73.8,18.449999999999996,30.48,52.07,21.59,41000,202.48,22.27,152.58
815,300,50,110,110,81,58,52,29,75,3,60,-190,60,144,214,53.5,48.0,57.78,77.03999999999999,19.25999999999999,34.56,59.04,24.479999999999997,39700,199.25,17.93,158.63
816,300,60,110,110,29,35,4,54,80,42,75,-190,50,146,173,43.25,48.666666666666664,46.71,62.28,15.57,35.04,59.86,24.82,38600,196.47,17.68,144.01
817,300,70,110,110,84,25,25,30,67,23,22,-190,40,129,147,36.75,43.0,39.690000000000005,52.919999999999995,13.22999999999999,30.959999999999997,52.88999999999999,21.929999999999996,37700,194.16,17.47,126.98
818,300,80,110,110,61,60,21,29,30,45,90,-190,30,196,140,35.0,65.33333333333333,37.800000000000004,50.4,12.599999999999994,47.04,80.36,33.32,37000,192.35,17.31,152.51
819,300,90,110,110,85,4,8,68,18,44,90,-190,20,219,98,24.5,73.0,26.46,35.28,8.82,52.559999999999995,89.78999999999999,37.23,36500,191.05,17.19,146.53
820,300,100,110,110,21,53,41,20,71,75,66,-190,10,162,185,46.25,54.0,49.95,66.6,16.64999999999999,38.879999999999995,66.42,27.540000000000006,36200,190.26,17.12,154.64
821,300,110,110,110,70,19,50,41,49,23,89,-190,0,182,159,39.75,60.666666666666664,42.93,57.239999999999995,14.309999999999995,43.68,74.61999999999999,30.93999999999999,36100,190.0,17.1,153.43
822,300,120,110,110,57,18,2,48,59,18,88,-190,-10,163,127,31.75,54.333333333333336,34.29,45.72,11.43,39.12,66.83,27.71,36200,190.26,17.12,133.56
823,300,130,110,110,14,42,9,67,28,28,61,-190,-20,103,146,36.5,34.333333333333336,39.42,52.559999999999995,13.139999999999993,24.72,42.23,17.509999999999998,36500,191.05,17.19,115.34
824,300,140,110,110,42,31,52,57,50,11,14,-190,-30,67,190,47.5,22.333333333333332,51.300000000000004,68.39999999999999,17.099999999999987,16.08,27.47,11.39,37000,192.35,17.31,116.58
825,300,150,110,110,78,43,11,22,19,75,32,-190,-40,185,95,23.75,61.666666666666664,25.650000000000002,34.199999999999996,8.549999999999994,44.4,75.85,31.449999999999996,37700,194.16,17.47,131.35
826,300,160,110,110,85,33,47,18,28,8,49,-190,-50,142,126,31.5,47.333333333333336,34.02,45.36,11.339999999999996,34.08,58.22,24.14,38600,196.47,17.68,124.9
827,300,170,110,110,21,17,44,54,70,78,47,-190,-60,146,185,46.25,48.666666666666664,49.95,66.6,16.64999999999999,35.04,59.86,24.82,39700,199.25,17.93,148.72
828,300,180,110,110,79,70,52,0,12,80,27,-190,-70,186,134,33.5,62.0,36.18,48.239999999999995,12.059999999999995,44.64,76.25999999999999,31.61999999999999,41000,202.48,22.27,151.17
829,300,190,110,110,74,62,47,69,4,75,22,-190,-80,171,182,45.5,57.0,49.14,65.52,16.379999999999995,41.04,70.11,29.07,42500,206.16,22.68,163.06
830,300,200,110,110,19,33,6,45,24,80,49,-190,-90,148,108,27.0,49.333333333333336,29.160000000000004,38.879999999999995,9.719999999999992,35.519999999999996,60.68,25.160000000000004,44200,210.24,23.13,126.37
831,300,210,110,110,34,60,2,27,27,88,81,-190,-100,203,116,29.0,67.66666666666667,31.32,41.76,10.439999999999998,48.72,83.22999999999999,34.50999999999999,46100,214.71,23.62,153.07
832,300,220,110,110,5,4,43,10,76,5,55,-190,-110,65,133,33.25,21.666666666666668,35.910000000000004,47.879999999999995,11.969999999999992,15.6,26.65,11.049999999999999,48200,219.54,24.15,101.64
833,300,230,110,110,14,35,23,65,44,85,85,-190,-120,184,167,41.75,61.333333333333336,45.09,60.12,15.029999999999994,44.16,75.44,31.28,50500,224.72,24.72,165.09
834,300,240,110,110,36,40,50,24,7,11,60,-190,-130,107,121,30.25,35.666666666666664,32.67,43.559999999999995,10.889999999999993,25.68,43.87,18.189999999999998,53000,230.22,25.32,116.13
835,300,250,110,110,12,58,32,47,52,42,51,-190,-140,105,189,47.25,35.0,51.03,68.03999999999999,17.00999999999999,25.2,43.05,17.849999999999998,55700,236.01,25.96,141.16
836,300,260,110,110,42,59,52,49,12,53,46,-190,-150,141,172,43.0,47.0,46.440000000000005,61.919999999999995,15.47999999999999,33.839999999999996,57.809999999999995,23.97,58600,242.07,26.63,150.75
837,300,270,110,110,44,39,23,63,32,77,6,-190,-160,127,157,39.25,42.333333333333336,42.39,56.519999999999996,14.129999999999995,30.48,52.07,21.59,61700,248.39,27.32,139.99
838,300,280,110,110,69,8,44,68,66,35,24,-190,-170,128,186,46.5,42.666666666666664,50.220000000000006,66.96,16.739999999999988,30.72,52.48,21.759999999999998,65000,254.95,28.04,151.9
839,300,290,110,110,1,8,40,32,69,2,55,-190,-180,58,149,37.25,19.333333333333332,40.230000000000004,53.64,13.409999999999997,13.92,23.779999999999998,9.859999999999998,68500,261.73,28.79,109.4
840,300,300,110,110,5,64,10,26,39,73,37,-190,-190,115,139,34.75,38.333333333333336,37.53,50.04,12.509999999999998,27.599999999999998,47.15,19.55,72200,268.7,29.56,130.55
841,310,20,110,110,39,69,7,23,38,6,38,-200,90,83,137,34.25,27.666666666666668,36.99,49.32,12.329999999999998,19.919999999999998,34.03,14.110000000000003,48100,219.32,24.13,110.7
842,310,30,110,110,8,10,58,50,65,19,92,-200,80,119,183,45.75,39.666666666666664,49.410000000000004,65.88,16.46999999999999,28.56,48.79,20.23,46400,215.41,23.7,142.52
843,310,40,110,110,41,52,24,18,17,67,92,-200,70,200,111,27.75,66.66666666666667,29.970000000000002,39.96,9.989999999999998,48.0,82.0,34.0,44900,211.9,23.31,149.63
844,310,50,110,110,19,40,29,62,34,53,47,-200,60,119,165,41.25,39.666666666666664,44.550000000000004,59.4,14.849999999999994,28.56,48.79,20.23,43600,208.81,22.97,135.09
845,310,60,110,110,33,11,42,33,32,60,32,-200,50,125,118,29.5,41.666666666666664,31.860000000000003,42.48,10.619999999999994,30.0,51.25,21.25,42500,206.16,22.68,119.9
846,310,70,110,110,39,47,4,36,37,66,61,-200,40,166,124,31.0,55.333333333333336,33.480000000000004,44.64,11.159999999999997,39.839999999999996,68.06,28.220000000000006,41600,203.96,22.44,139.19
847,310,80,110,110,34,18,2,28,1,23,38,-200,30,95,49,12.25,31.666666666666668,13.23,17.64,4.41,22.8,38.949999999999996,16.149999999999995,40900,202.24,22.25,81.21
848,310,90,110,110,20,52,4,31,22,31,63,-200,20,114,109,27.25,38.0,29.430000000000003,39.24,9.809999999999999,27.36,46.739999999999995,19.379999999999995,40400,201.0,22.11,111.33
849,310,100,110,110,20,43,60,41,2,68,60,-200,10,148,146,36.5,49.333333333333336,39.42,52.559999999999995,13.139999999999993,35.519999999999996,60.68,25.160000000000004,40100,200.25,22.03,139.33
850,310,110,110,110,18,7,11,30,71,4,99,-200,0,121,119,29.75,40.333333333333336,32.13,42.839999999999996,10.709999999999994,29.04,49.61,20.57,40000,200.0,18.0,113.76
851,310,120,110,110,20,67,7,27,9,48,50,-200,-10,118,110,27.5,39.333333333333336,29.700000000000003,39.6,9.899999999999999,28.32,48.379999999999995,20.059999999999995,40100,200.25,22.03,113.31
852,310,130,110,110,71,36,21,64,78,75,28,-200,-20,174,199,49.75,58.0,53.730000000000004,71.64,17.909999999999997,41.76,71.33999999999999,29.57999999999999,40400,201.0,22.11,170.04
853,310,140,110,110,82,52,19,66,75,81,49,-200,-30,212,212,53.0,70.66666666666667,57.24,76.32,19.07999999999999,50.879999999999995,86.92,36.040000000000006,40900,202.24,22.25,191.05
854,310,150,110,110,55,53,58,41,27,25,22,-200,-40,102,179,44.75,34.0,48.330000000000005,64.44,16.109999999999992,24.48,41.82,17.34,41600,203.96,22.44,132.56
855,310,160,110,110,33,62,46,3,29,49,86,-200,-50,168,140,35.0,56.0,37.800000000000004,50.4,12.599999999999994,40.32,68.88,28.559999999999995,42500,206.16,22.68,146.22
856,310,170,110,110,78,13,28,26,57,14,99,-200,-60,191,124,31.0,63.666666666666664,33.480000000000004,44.64,11.159999999999997,45.839999999999996,78.31,32.470000000000006,43600,208.81,22.97,150.3
857,310,180,110,110,69,67,38,59,7,83,9,-200,-70,161,171,42.75,53.666666666666664,46.17,61.559999999999995,15.389999999999993,38.64,66.00999999999999,27.36999999999999,44900,211.9,23.31,155.41
858,310,190,110,110,32,4,57,7,11,61,59,-200,-80,152,79,19.75,50.666666666666664,21.330000000000002,28.439999999999998,7.109999999999996,36.48,62.31999999999999,25.839999999999996,46400,215.41,23.7,117.89
859,310,200,110,110,22,52,6,69,68,36,12,-200,-90,70,195,48.75,23.333333333333332,52.650000000000006,70.2,17.549999999999997,16.8,28.7,11.899999999999999,48100,219.32,24.13,126.72
860,310,210,110,110,38,59,58,65,14,33,94,-200,-100,165,196,49.0,55.0,52.92,70.56,17.64,39.6,67.64999999999999,28.04999999999999,50000,223.61,24.6,167.69
861,310,220,110,110,27,12,32,1,9,50,27,-200,-110,104,54,13.5,34.666666666666664,14.580000000000002,19.439999999999998,4.859999999999996,24.96,42.64,17.68,52100,228.25,25.11,89.81
862,310,230,110,110,9,69,32,0,54,7,39,-200,-120,55,155,38.75,18.333333333333332,41.85,55.8,13.949999999999996,13.2,22.549999999999997,9.349999999999998,54400,233.24,25.66,107.13
863,310,240,110,110,61,28,26,26,33,39,56,-200,-130,156,113,28.25,52.0,30.51,40.68,10.169999999999998,37.44,63.959999999999994,26.519999999999996,56900,238.54,26.24,134.81
864,310,250,110,110,1,6,9,0,22,18,23,-200,-140,42,37,9.25,14.0,9.99,13.32,3.33,10.08,17.22,7.139999999999999,59600,244.13,26.85,59.11
865,310,260,110,110,50,55,38,29,30,81,95,-200,-150,226,152,38.0,75.33333333333333,41.040000000000006,54.72,13.679999999999993,54.239999999999995,92.66,38.42,62500,250.0,27.5,180.13
866,310,270,110,110,31,56,29,57,65,65,3,-200,-160,99,207,51.75,33.0,55.89,74.52,18.629999999999995,23.759999999999998,40.589999999999996,16.83,65600,256.12,28.17,147.58
867,310,280,110,110,61,41,33,35,20,64,71,-200,-170,196,129,32.25,65.33333333333333,34.830000000000005,46.44,11.609999999999992,47.04,80.36,33.32,68900,262.49,28.87,160.34
868,310,290,110,110,46,45,24,4,10,39,3,-200,-180,88,83,20.75,29.333333333333332,22.41,29.88,7.469999999999999,21.119999999999997,36.08,14.96,72400,269.07,29.6,98.43
869,310,300,110,110,50,41,53,39,32,12,0,-200,-190,62,165,41.25,20.666666666666668,44.550000000000004,59.4,14.849999999999994,14.879999999999999,25.419999999999998,10.54,76100,275.86,30.34,118.61
870,320,20,110,110,13,27,19,69,17,32,7,-210,90,52,132,33.0,17.333333333333332,35.64,47.519999999999996,11.879999999999995,12.48,21.32,8.84,52200,228.47,25.13,96.79
871,320,30,110,110,68,34,19,28,71,43,60,-210,80,171,152,38.0,57.0,41.040000000000006,54.72,13.679999999999993,41.04,70.11,29.07,50500,224.72,24.72,154.04
872,320,40,110,110,35,40,59,14,15,10,47,-210,70,92,128,32.0,30.666666666666668,34.56,46.08,11.519999999999996,22.08,37.72,15.64,49000,221.36,24.35,111.39
873,320,50,110,110,56,18,22,66,45,31,100,-210,60,187,151,37.75,62.333333333333336,40.77,54.36,13.589999999999996,44.879999999999995,76.67,31.790000000000006,47700,218.4,24.02,159.7
874,320,60,110,110,63,66,55,68,29,19,94,-210,50,176,218,54.5,58.666666666666664,58.86000000000001,78.48,19.619999999999997,42.239999999999995,72.16,29.92,46600,215.87,23.75,179.62
875,320,70,110,110,0,38,10,57,70,29,66,-210,40,95,175,43.75,31.666666666666668,47.25,63.0,15.75,22.8,38.949999999999996,16.149999999999995,45700,213.78,23.52,129.23
876,320,80,110,110,13,0,4,69,14,41,80,-210,30,134,87,21.75,44.666666666666664,23.490000000000002,31.32,7.829999999999998,32.16,54.94,22.78,45000,212.13,23.33,112.88
877,320,90,110,110,37,35,15,7,71,40,3,-210,20,80,128,32.0,26.666666666666668,34.56,46.08,11.519999999999996,19.2,32.8,13.599999999999998,44500,210.95,23.2,105.14
