,HAX,HAY,PW1X,PW1Y,PW2X,PW2Y,WWX,WWY,BOLX,BOLY,GDALX,GDALY,GSURFX,GSURFY,H2OX,H2OY,sun,mon,tue,wed,thu,fri,sat,Company,distance_dsH2OE,distance_dsGSF,distance_dsP1,distance_dsGD,distance_BOL,distance_dsWW,distance_dsP2,distance_GroundSurf,distance_H2OE,distance_PWl,distance_PW2,distance_GDAL,distance_BOLE,distance_WW,weekend_total,weekday_total,weekday_avg,weekend_avg,wk_cost_prod,wk_cost_sell,wk_cost_prodpriv,wk_cost_sellpriv,margin_wkday,margin_wkdaypriv,wkend_cost_prod,wkend_cost_sell,wkend_cost_prodpriv,wkend_cost_sellpriv,margin_wkend,margin_wkendpriv,line_chargePWells_2,line_charge_WWII,line_charge_GDAL,line_charge_GSURF,line_charge_H2OE,line_charge_BOLE,line_chargePWells_1,water_billPW2,water_billWWII,water_billGDAL,water_billGSURF,water_billH20E,water_billBOLE,water_billPW1
777,280,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,53,37,25,31,66,5,68,Public Well 1,29584,13689,15625,16384,108241,3486784401,108241,117.0,172.0,125.0,329.0,128.0,329.0,243.0,126,159,39.75,42.0,42.93,57.239999999999995,46.11,65.19,14.309999999999995,19.08,30.24,51.66,31.5,46.62,21.419999999999998,15.119999999999997,42.77,19.44,8.96,12.87,15.48,52.64,11.25,156.22,132.19,121.4,125.42,128.11,166.39,123.75
778,280,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,80,60,36,63,30,12,68,H2O Engine,33124,11449,18225,19044,114921,4097152081,114921,107.0,182.0,135.0,339.0,138.0,339.0,253.0,160,189,47.25,53.333333333333336,51.03,68.03999999999999,54.809999999999995,77.49,17.00999999999999,22.68,38.4,65.6,40.0,59.2,27.199999999999996,19.200000000000003,44.07,22.77,9.66,11.77,16.38,54.24,12.15,183.04,161.1,147.6,149.77,154.52,193.52,150.16
779,280,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,53,56,35,40,1,79,95,H2O Engine,36864,9409,21025,21904,121801,4784350561,121801,97.0,192.0,145.0,349.0,148.0,349.0,263.0,227,132,33.0,75.66666666666667,35.64,47.519999999999996,38.279999999999994,54.12,11.879999999999995,15.840000000000003,54.48,93.07,56.75,83.99,38.589999999999996,27.239999999999995,45.37,23.67,10.36,10.67,17.28,55.84,13.05,191.54,169.19,155.48,155.8,162.61,202.32,158.25
780,280,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,4,45,44,67,15,83,38,Water Works II,40804,7569,24025,24964,128881,5554571841,128881,87.0,202.0,155.0,359.0,158.0,359.0,273.0,125,171,42.75,41.666666666666664,46.17,61.559999999999995,49.589999999999996,70.11,15.389999999999993,20.520000000000003,30.0,51.25,31.25,46.25,21.25,15.0,46.67,24.57,15.8,9.57,26.26,57.44,13.95,164.26,141.5,132.47,126.05,143.24,175.36,130.56
781,280,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,57,16,41,5,25,67,86,Public Well 2,44944,5929,27225,28224,136161,6414247921,136161,77.0,212.0,165.0,369.0,168.0,369.0,283.0,210,87,21.75,70.0,23.490000000000002,31.32,25.229999999999997,35.669999999999995,7.829999999999998,10.439999999999998,50.4,86.1,52.5,77.7,35.699999999999996,25.200000000000003,47.97,25.47,16.8,8.47,27.56,59.04,14.85,170.35,147.18,138.25,129.67,149.33,181.75,136.24
782,280,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,63,7,21,20,13,57,82,Ground Surf,49284,4489,30625,31684,143641,7370050801,143641,67.0,222.0,175.0,379.0,178.0,379.0,293.0,202,61,15.25,67.33333333333333,16.470000000000002,21.96,17.689999999999998,25.009999999999998,5.489999999999998,7.32,48.48,82.82,50.5,74.74,34.339999999999996,24.239999999999995,49.27,26.37,17.8,3.35,28.86,60.64,15.75,158.67,135.08,126.26,111.37,137.65,170.38,124.15
783,290,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,77,67,14,48,68,68,1,Public Well 1,2304,113569,9025,8464,11881,279841,11881,337.0,48.0,95.0,109.0,92.0,109.0,23.0,146,197,49.25,48.666666666666664,53.190000000000005,70.92,57.129999999999995,80.77,17.729999999999997,23.64,35.04,59.86,36.5,54.019999999999996,24.82,17.519999999999996,9.81,1.38,6.44,53.92,3.36,8.72,6.65,144.81,136.12,141.34,190.24,138.16,143.68,141.55
784,290,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,17,12,31,46,32,48,29,H2O Engine,1444,106929,7225,6724,14161,1185921,14161,327.0,38.0,85.0,119.0,82.0,119.0,33.0,94,121,30.25,31.333333333333332,32.67,43.559999999999995,35.089999999999996,49.61,10.889999999999993,14.520000000000003,22.56,38.54,23.5,34.78,15.98,11.280000000000001,10.71,1.98,5.74,52.32,2.66,9.52,5.95,95.59,86.6,90.48,138.45,87.3,94.37,90.69
785,290,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,15,38,22,60,11,39,52,Public Well 2,784,100489,5625,5184,16641,3418801,16641,317.0,28.0,75.0,129.0,72.0,129.0,43.0,106,131,32.75,35.333333333333336,35.370000000000005,47.16,37.989999999999995,53.709999999999994,11.789999999999992,15.719999999999999,25.439999999999998,43.46,26.5,39.22,18.020000000000003,12.719999999999999,11.61,2.58,5.04,50.72,1.96,10.32,5.25,105.3,96.0,98.53,145.58,95.36,103.97,98.75
786,290,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,74,64,52,18,53,62,86,Glendale Wells,324,94249,4225,3844,19321,7890481,19321,307.0,18.0,65.0,139.0,62.0,139.0,53.0,222,187,46.75,74.0,50.49,67.32,54.23,76.67,16.82999999999999,22.440000000000005,53.28,91.02,55.5,82.14,37.739999999999995,26.64,12.51,3.18,4.34,49.12,1.26,15.29,4.55,175.98,166.37,167.56,213.68,164.39,178.84,167.78
787,290,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,42,52,21,19,8,22,54,Bowles W&S,64,88209,3025,2704,22201,15752961,22201,297.0,8.0,55.0,149.0,52.0,149.0,63.0,118,100,25.0,39.333333333333336,27.0,36.0,28.999999999999996,41.0,9.0,12.000000000000004,28.32,48.379999999999995,29.5,43.66,20.059999999999995,14.159999999999997,13.41,3.78,3.64,47.52,0.56,16.39,3.85,100.72,90.8,90.66,135.86,87.49,103.79,90.88
788,290,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,76,70,42,28,50,23,98,Glendale Wells,4,82369,2025,1764,25281,28398241,25281,287.0,2.0,45.0,159.0,42.0,159.0,73.0,197,190,47.5,65.66666666666667,51.300000000000004,68.39999999999999,55.099999999999994,77.89999999999999,17.099999999999987,22.799999999999997,47.28,80.77,49.25,72.89,33.489999999999995,23.64,14.31,4.38,2.94,45.92,0.14,17.49,3.15,168.38,158.16,156.67,200.94,153.79,171.66,156.89
789,290,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,76,11,37,29,33,2,54,H2O Engine,144,76729,1225,1024,28561,47458321,28561,277.0,12.0,35.0,169.0,32.0,169.0,83.0,132,110,27.5,44.0,29.700000000000003,39.6,31.9,45.099999999999994,9.899999999999999,13.199999999999996,31.68,54.12,33.0,48.839999999999996,22.439999999999998,15.839999999999996,15.21,4.98,2.24,44.32,0.84,18.59,2.45,112.2,101.66,98.84,142.18,97.4,115.68,99.06
790,290,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,49,60,9,19,68,67,35,Bowles W&S,484,71289,625,484,32041,74805201,32041,267.0,22.0,25.0,179.0,22.0,179.0,93.0,151,156,39.0,50.333333333333336,42.120000000000005,56.16,45.239999999999995,63.959999999999994,14.039999999999992,18.72,36.24,61.91,37.75,55.87,25.669999999999995,18.119999999999997,16.11,5.58,1.54,42.72,1.54,19.69,1.75,138.21,127.36,123.2,165.61,123.2,141.89,123.41
791,290,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,33,69,29,24,77,6,12,Glendale Wells,1024,66049,225,144,35721,112550881,35721,257.0,32.0,15.0,189.0,12.0,189.0,103.0,51,199,49.75,17.0,53.730000000000004,71.64,57.709999999999994,81.58999999999999,17.909999999999997,23.879999999999995,12.24,20.91,12.75,18.87,8.67,6.120000000000001,17.01,6.18,0.84,41.12,2.24,20.79,1.05,112.85,101.69,96.19,137.68,97.63,116.74,96.41
792,290,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,82,58,3,60,66,16,97,Glendale Wells,1764,61009,25,4,39601,163047361,39601,247.0,42.0,5.0,199.0,2.0,199.0,113.0,195,187,46.75,65.0,50.49,67.32,54.23,76.67,16.82999999999999,22.440000000000005,46.8,79.94999999999999,48.75,72.15,33.14999999999999,23.400000000000006,17.91,6.78,0.14,39.52,2.94,21.89,0.35,170.14,158.67,151.83,192.39,154.72,174.23,152.05
793,290,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,40,33,40,45,0,60,67,Ground Surf,2704,56169,25,64,43681,228886641,43681,237.0,52.0,5.0,209.0,8.0,209.0,123.0,167,118,29.5,55.666666666666664,31.860000000000003,42.48,34.22,48.379999999999995,10.619999999999994,14.159999999999997,40.08,68.47,41.75,61.79,28.39,20.04,22.99,7.38,0.56,37.92,3.64,22.99,0.35,137.96,121.88,114.86,153.34,118.03,137.96,114.64
794,290,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,56,11,44,11,36,69,54,H2O Engine,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0,179,102,25.5,59.666666666666664,27.540000000000003,36.72,29.58,41.82,9.179999999999996,12.240000000000002,42.96,73.39,44.75,66.23,30.43,21.480000000000004,24.09,10.64,1.26,36.32,4.34,30.66,1.05,138.23,124.37,114.71,150.82,117.88,144.99,114.49
795,290,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,30,26,42,30,43,66,67,Ground Surf,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0,163,141,35.25,54.333333333333336,38.07,50.76,40.89,57.809999999999995,12.689999999999998,16.919999999999995,39.12,66.83,40.75,60.31,27.71,19.560000000000002,25.19,11.44,1.96,30.38,5.04,32.06,1.75,147.06,132.9,123.14,152.41,126.31,154.14,122.92
796,290,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,55,70,40,55,3,11,59,Water Works II,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0,125,168,42.0,41.666666666666664,45.36,60.48,48.72,68.88,15.119999999999997,20.159999999999997,30.0,51.25,31.25,46.25,21.25,15.0,26.29,12.24,2.66,28.98,5.74,33.46,2.45,142.16,127.69,117.82,144.93,120.99,149.55,117.61
797,290,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,81,25,34,44,9,26,31,Bowles W&S,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0,138,112,28.0,46.0,30.240000000000002,40.32,32.48,45.919999999999995,10.079999999999998,13.439999999999998,33.12,56.58,34.5,51.06,23.46,16.560000000000002,27.39,13.04,3.36,27.58,6.44,34.86,3.15,128.02,113.24,103.27,128.21,106.44,135.71,103.05
798,290,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,18,33,5,8,58,74,8,Public Well 1,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0,100,104,26.0,33.333333333333336,28.080000000000002,37.44,30.159999999999997,42.64,9.359999999999996,12.480000000000004,24.0,41.0,25.0,37.0,17.0,12.0,28.49,13.84,4.06,26.18,7.14,36.26,3.85,110.14,95.05,84.98,107.76,88.15,118.14,84.76
799,290,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,61,16,24,4,46,85,95,Public Well 1,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0,241,90,22.5,80.33333333333333,24.3,32.4,26.099999999999998,36.9,8.099999999999998,10.8,57.839999999999996,98.80999999999999,60.25,89.17,40.96999999999999,28.92,29.59,14.64,4.76,24.78,7.84,43.04,4.55,165.62,150.23,140.05,160.67,143.22,179.48,139.83
800,290,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,16,62,38,9,78,80,21,Bowles W&S,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0,117,187,46.75,39.0,50.49,67.32,54.23,76.67,16.82999999999999,22.440000000000005,28.08,47.97,29.25,43.29,19.89,14.04,30.69,15.44,5.46,23.38,8.54,44.64,5.25,150.36,134.65,124.37,142.83,127.54,164.73,124.16
801,290,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,66,58,1,25,69,67,74,Public Well 1,17424,24649,7225,7744,83521,1698181681,83521,157.0,132.0,85.0,289.0,88.0,289.0,203.0,207,153,38.25,69.0,41.31,55.08,44.37,62.73,13.769999999999996,18.36,49.68,84.86999999999999,51.75,76.59,35.18999999999999,24.840000000000003,31.79,16.24,6.16,21.98,11.88,46.24,5.95,176.89,160.88,150.49,166.79,156.38,191.78,150.28
802,290,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,10,26,27,1,35,49,8,Public Well 1,20164,21609,9025,9604,89401,2058346161,89401,147.0,142.0,95.0,299.0,98.0,299.0,213.0,67,89,22.25,22.333333333333332,24.03,32.04,25.81,36.489999999999995,8.009999999999998,10.679999999999996,16.08,27.47,16.75,24.79,11.39,8.04,32.89,17.04,6.86,16.17,12.78,47.84,6.65,95.17,78.85,68.36,77.95,74.46,110.57,68.14
803,290,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,14,48,40,16,49,13,46,Public Well 1,23104,18769,11025,11664,95481,2472973441,95481,137.0,152.0,105.0,309.0,108.0,309.0,223.0,73,153,38.25,24.333333333333332,41.31,55.08,44.37,62.73,13.769999999999996,18.36,17.52,29.93,18.25,27.009999999999998,12.41,8.759999999999998,40.17,17.84,7.56,15.07,13.68,49.44,9.45,128.94,105.94,95.35,103.08,101.65,138.48,97.29
804,290,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,35,48,4,16,33,69,19,Ground Surf,26244,16129,13225,13924,101761,2947295521,101761,127.0,162.0,115.0,319.0,118.0,319.0,233.0,123,101,25.25,41.0,27.270000000000003,36.36,29.29,41.41,9.089999999999996,12.119999999999997,29.52,50.43,30.75,45.51,20.91,14.759999999999998,41.47,18.64,8.26,13.97,14.58,51.04,10.35,132.11,108.59,97.9,103.78,104.41,141.96,100.05
805,290,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,14,41,28,2,59,36,72,Glendale Wells,29584,13689,15625,16384,108241,3486784401,108241,117.0,172.0,125.0,329.0,128.0,329.0,243.0,122,130,32.5,40.666666666666664,35.1,46.8,37.699999999999996,53.3,11.699999999999996,15.600000000000001,29.279999999999998,50.019999999999996,30.5,45.14,20.74,14.64,42.77,19.44,8.96,12.87,15.48,52.64,11.25,143.78,119.75,108.95,112.98,115.67,153.94,111.31
806,290,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,47,49,4,33,0,85,24,Bowles W&S,33124,11449,18225,19044,114921,4097152081,114921,107.0,182.0,135.0,339.0,138.0,339.0,253.0,156,86,21.5,52.0,23.220000000000002,30.959999999999997,24.939999999999998,35.26,7.739999999999995,10.32,37.44,63.959999999999994,39.0,57.72,26.519999999999996,18.72,44.07,22.77,9.66,11.77,16.38,54.24,12.15,143.16,121.22,107.72,109.89,114.64,153.63,110.28
807,290,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,25,31,51,10,74,78,10,Water Works II,36864,9409,21025,21904,121801,4784350561,121801,97.0,192.0,145.0,349.0,148.0,349.0,263.0,113,166,41.5,37.666666666666664,44.82,59.76,48.13999999999999,68.06,14.939999999999998,19.92000000000001,27.119999999999997,46.33,28.25,41.81,19.21,13.560000000000002,45.37,23.67,10.36,10.67,17.28,55.84,13.05,156.0,133.65,119.94,120.26,127.07,166.79,122.71
808,290,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,4,56,26,64,66,90,88,Water Works II,40804,7569,24025,24964,128881,5554571841,128881,87.0,202.0,155.0,359.0,158.0,359.0,273.0,182,212,53.0,60.666666666666664,57.24,76.32,61.48,86.92,19.07999999999999,25.440000000000005,43.68,74.61999999999999,45.5,67.34,30.93999999999999,21.840000000000003,46.67,24.57,15.8,9.57,26.26,57.44,13.95,203.54,180.78,171.74,165.33,182.52,214.63,169.84
809,290,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,11,21,14,47,38,64,43,Water Works II,44944,5929,27225,28224,136161,6414247921,136161,77.0,212.0,165.0,369.0,168.0,369.0,283.0,118,120,30.0,39.333333333333336,32.400000000000006,43.199999999999996,34.8,49.199999999999996,10.79999999999999,14.399999999999999,28.32,48.379999999999995,29.5,43.66,20.059999999999995,14.159999999999997,47.97,25.47,16.8,8.47,27.56,59.04,14.85,143.74,120.56,111.63,103.05,122.71,155.14,109.62
810,290,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,22,47,49,61,2,29,73,Public Well 1,49284,4489,30625,31684,143641,7370050801,143641,67.0,222.0,175.0,379.0,178.0,379.0,293.0,124,159,39.75,41.333333333333336,42.93,57.239999999999995,46.11,65.19,14.309999999999995,19.08,29.759999999999998,50.839999999999996,31.0,45.88,21.08,14.880000000000003,49.27,26.37,17.8,3.35,28.86,60.64,15.75,162.07,138.48,129.66,114.77,141.05,173.78,127.54
811,290,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,52,20,4,49,38,36,75,Public Well 1,53824,3249,34225,35344,151321,8428892481,151321,57.0,232.0,185.0,389.0,188.0,389.0,303.0,163,111,27.75,54.333333333333336,29.970000000000002,39.96,32.19,45.51,9.989999999999998,13.32,39.12,66.83,40.75,60.31,27.71,19.560000000000002,50.57,45.45,18.8,2.85,30.16,62.24,16.65,162.08,156.81,129.36,112.93,141.06,174.1,127.14
812,300,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,48,4,52,32,53,24,39,Public Well 2,1444,106929,7225,6724,14161,1185921,14161,327.0,38.0,85.0,119.0,82.0,119.0,33.0,111,141,35.25,37.0,38.07,50.76,40.89,57.809999999999995,12.689999999999998,16.919999999999995,26.64,45.51,27.75,41.07,18.869999999999997,13.32,10.71,1.98,5.74,52.32,2.66,9.52,5.95,110.19,101.2,105.07,153.05,101.9,108.96,105.29
813,300,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,45,13,25,60,1,36,40,Public Well 2,784,100489,5625,5184,16641,3418801,16641,317.0,28.0,75.0,129.0,72.0,129.0,43.0,121,99,24.75,40.333333333333336,26.73,35.64,28.709999999999997,40.589999999999996,8.91,11.879999999999999,29.04,49.61,30.25,44.769999999999996,20.57,14.519999999999996,11.61,2.58,5.04,50.72,1.96,10.32,5.25,99.77,90.46,93.0,140.05,89.83,98.44,93.22
814,300,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,18,19,2,50,25,57,67,Bowles W&S,324,94249,4225,3844,19321,7890481,19321,307.0,18.0,65.0,139.0,62.0,139.0,53.0,142,96,24.0,47.333333333333336,25.92,34.56,27.839999999999996,39.36,8.64,11.520000000000003,34.08,58.22,35.5,52.54,24.14,17.04,12.51,3.18,4.34,49.12,1.26,15.29,4.55,108.45,98.84,100.03,146.16,96.86,111.31,100.25
815,300,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,13,54,6,17,67,81,35,Bowles W&S,64,88209,3025,2704,22201,15752961,22201,297.0,8.0,55.0,149.0,52.0,149.0,63.0,129,144,36.0,43.0,38.88,51.839999999999996,41.76,59.04,12.959999999999994,17.28,30.959999999999997,52.88999999999999,32.25,47.73,21.929999999999996,15.479999999999997,13.41,3.78,3.64,47.52,0.56,16.39,3.85,121.68,111.77,111.62,156.82,108.45,124.75,111.84
816,300,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,83,66,37,50,3,83,98,Glendale Wells,4,82369,2025,1764,25281,28398241,25281,287.0,2.0,45.0,159.0,42.0,159.0,73.0,264,156,39.0,88.0,42.120000000000005,56.16,45.239999999999995,63.959999999999994,14.039999999999992,18.72,63.36,108.24,66.0,97.67999999999999,44.879999999999995,31.679999999999993,14.31,4.38,2.94,45.92,0.14,17.49,3.15,184.07,173.84,172.36,216.63,169.48,187.35,172.58
817,300,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,50,19,41,70,9,8,30,Water Works II,144,76729,1225,1024,28561,47458321,28561,277.0,12.0,35.0,169.0,32.0,169.0,83.0,88,139,34.75,29.333333333333332,37.53,50.04,40.309999999999995,56.989999999999995,12.509999999999998,16.68,21.119999999999997,36.08,22.0,32.56,14.96,10.560000000000002,15.21,4.98,2.24,44.32,0.84,18.59,2.45,104.37,93.83,91.01,134.35,89.57,107.85,91.23
818,300,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,83,39,54,29,17,81,7,Water Works II,484,71289,625,484,32041,74805201,32041,267.0,22.0,25.0,179.0,22.0,179.0,93.0,171,139,34.75,57.0,37.53,50.04,40.309999999999995,56.989999999999995,12.509999999999998,16.68,41.04,70.11,42.75,63.269999999999996,29.07,20.519999999999996,16.11,5.58,1.54,42.72,1.54,19.69,1.75,140.35,129.5,125.34,167.76,125.34,144.04,125.56
819,300,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,12,69,8,7,0,77,63,Glendale Wells,1024,66049,225,144,35721,112550881,35721,257.0,32.0,15.0,189.0,12.0,189.0,103.0,152,84,21.0,50.666666666666664,22.68,30.24,24.36,34.44,7.559999999999999,10.079999999999998,36.48,62.31999999999999,38.0,56.24,25.839999999999996,18.240000000000002,17.01,6.18,0.84,41.12,2.24,20.79,1.05,112.86,101.7,96.2,137.69,97.64,116.75,96.42
820,300,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,24,67,3,5,51,45,4,Water Works II,1764,61009,25,4,39601,163047361,39601,247.0,42.0,5.0,199.0,2.0,199.0,113.0,73,126,31.5,24.333333333333332,34.02,45.36,36.54,51.66,11.339999999999996,15.119999999999997,17.52,29.93,18.25,27.009999999999998,12.41,8.759999999999998,17.91,6.78,0.14,39.52,2.94,21.89,0.35,96.0,84.53,77.69,118.25,80.58,100.1,77.91
821,300,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,54,45,19,35,57,85,42,Water Works II,2704,56169,25,64,43681,228886641,43681,237.0,52.0,5.0,209.0,8.0,209.0,123.0,181,156,39.0,60.333333333333336,42.120000000000005,56.16,45.239999999999995,63.959999999999994,14.039999999999992,18.72,43.44,74.21,45.25,66.97,30.769999999999996,21.72,22.99,7.38,0.56,37.92,3.64,22.99,0.35,157.96,141.88,134.86,173.34,138.03,157.96,134.64
822,300,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,4,38,59,62,74,11,43,Bowles W&S,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0,58,233,58.25,19.333333333333332,62.910000000000004,83.88,67.57,95.53,20.96999999999999,27.960000000000008,13.92,23.779999999999998,14.5,21.46,9.859999999999998,6.960000000000001,24.09,10.64,1.26,36.32,4.34,30.66,1.05,135.7,121.85,112.19,148.3,115.36,142.47,111.97
823,300,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,50,11,47,36,1,49,50,Water Works II,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0,149,95,23.75,49.666666666666664,25.650000000000002,34.199999999999996,27.549999999999997,38.949999999999996,8.549999999999994,11.399999999999999,35.76,61.089999999999996,37.25,55.13,25.33,17.880000000000003,25.19,11.44,1.96,30.38,5.04,32.06,1.75,124.09,109.93,100.17,129.44,103.34,131.17,99.95
824,300,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,82,10,32,60,54,1,56,Public Well 2,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0,139,156,39.0,46.333333333333336,42.120000000000005,56.16,45.239999999999995,63.959999999999994,14.039999999999992,18.72,33.36,56.989999999999995,34.75,51.43,23.629999999999995,16.68,26.29,12.24,2.66,28.98,5.74,33.46,2.45,143.62,129.15,119.28,146.39,122.46,151.01,119.07
825,300,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,75,29,28,21,23,56,14,Water Works II,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0,145,101,25.25,48.333333333333336,27.270000000000003,36.36,29.29,41.41,9.089999999999996,12.119999999999997,34.8,59.449999999999996,36.25,53.65,24.65,17.4,27.39,13.04,3.36,27.58,6.44,34.86,3.15,126.9,112.12,102.15,127.09,105.32,134.59,101.93
826,300,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,50,37,17,24,43,5,81,Glendale Wells,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0,136,121,30.25,45.333333333333336,32.67,43.559999999999995,35.089999999999996,49.61,10.889999999999993,14.520000000000003,32.64,55.76,34.0,50.32,23.119999999999997,16.32,28.49,13.84,4.06,26.18,7.14,36.26,3.85,131.64,116.55,106.48,129.26,109.65,139.65,106.27
827,300,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,10,61,40,3,50,80,11,Public Well 2,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0,101,154,38.5,33.666666666666664,41.580000000000005,55.44,44.66,63.13999999999999,13.859999999999992,18.479999999999997,24.24,41.41,25.25,37.37,17.169999999999998,12.119999999999997,29.59,14.64,4.76,24.78,7.84,43.04,4.55,130.23,114.83,104.66,125.28,107.83,144.09,104.44
828,300,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,66,23,39,24,70,13,37,Water Works II,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0,116,156,39.0,38.666666666666664,42.120000000000005,56.16,45.239999999999995,63.959999999999994,14.039999999999992,18.72,27.84,47.559999999999995,29.0,42.92,19.719999999999995,13.920000000000002,30.69,15.44,5.46,23.38,8.54,44.64,5.25,138.44,122.73,112.46,130.91,115.63,152.81,112.24
829,300,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,84,13,55,51,13,62,68,Glendale Wells,17424,24649,7225,7744,83521,1698181681,83521,157.0,132.0,85.0,289.0,88.0,289.0,203.0,214,132,33.0,71.33333333333333,35.64,47.519999999999996,38.279999999999994,54.12,11.879999999999995,15.840000000000003,51.36,87.74,53.5,79.17999999999999,36.379999999999995,25.679999999999993,31.79,16.24,6.16,21.98,11.88,46.24,5.95,172.06,156.04,145.66,161.96,151.55,186.94,145.45
830,300,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,77,43,27,70,41,63,60,Bowles W&S,20164,21609,9025,9604,89401,2058346161,89401,147.0,142.0,95.0,299.0,98.0,299.0,213.0,200,181,45.25,66.66666666666667,48.870000000000005,65.16,52.489999999999995,74.21,16.289999999999992,21.72,48.0,82.0,50.0,74.0,34.0,24.0,32.89,17.04,6.86,16.17,12.78,47.84,6.65,185.45,169.13,158.64,168.23,164.74,200.85,158.42
831,300,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,27,2,0,13,29,12,93,H2O Engine,23104,18769,11025,11664,95481,2472973441,95481,137.0,152.0,105.0,309.0,108.0,309.0,223.0,132,44,11.0,44.0,11.88,15.84,12.76,18.04,3.959999999999999,5.279999999999999,31.68,54.12,33.0,48.839999999999996,22.439999999999998,15.839999999999996,40.17,17.84,7.56,15.07,13.68,49.44,9.45,113.43,90.43,79.85,87.58,86.15,122.98,81.79
